,ns,host,time,value,plugin_running_on,swan_loadpoint_qps,achieved_qps_percent,swan_experiment,swan_aggressor_name,swan_phase,swan_repetition,throughputs
255,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 22:14:21.178,214.3,ovh8,375000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 14;,0,
256,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 16:27:49.703,147.0,ovh8,400000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 15;,0,
257,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 21:38:48.823,247.1,ovh8,275000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 10;,0,
258,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 01:56:32.269,260.8,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 19;,0,
259,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 11:53:11.400,224.7,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 4;,0,
260,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 20:27:34.403,154.7,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 2;,0,
261,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 16:27:49.703,328.2,ovh8,400000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 15;,0,
262,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 15:34:28.520,268.2,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 9;,0,
263,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 02:23:12.152,43.8,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 2;,0,
264,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 02:49:50.312,213.8,ovh8,150000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 5;,0,
265,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 21:20:58.112,110.9,ovh8,225000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 8;,0,
266,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 13:39:11.150,338.9,ovh8,425000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 16;,0,
267,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 04:09:40.460,215.4,ovh8,375000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 14;,0,
268,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 15:25:33.776,303.6,ovh8,225000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 8;,0,
269,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 13:21:30.640,138.4,ovh8,375000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 14;,0,
270,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-20 04:27:28.211,418.1,ovh8,425000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 16;,0,
271,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 00:18:35.556,60.2,ovh8,225000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 8;,0,
272,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 23:16:31.874,262.8,ovh8,50000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 1;,0,
273,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 16:45:37.350,144.0,ovh8,450000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 17;,0,17.0
274,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 22:23:16.501,60.2,ovh8,400000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 15;,0,
275,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 20:54:23.738,102.6,ovh8,150000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 5;,0,
276,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 05:21:04.520,156.3,ovh8,75000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 2;,0,
277,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 01:29:53.940,426.381114,ovh8,425000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 16;,0,
278,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 14:05:41.698,179.2,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 19;,0,
279,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 21:20:58.112,171.3,ovh8,225000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 8;,0,
280,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 14:50:07.365,276.280108,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 4;,0,
281,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 03:07:37.475,48.3,ovh8,200000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 7;,0,
282,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 03:34:04.133,108.9,ovh8,275000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 10;,0,
283,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 21:29:55.162,107.3,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 9;,0,
284,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 21:12:06.396,155.4,ovh8,200000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 7;,0,
285,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 15:16:43.641,299.78489,ovh8,200000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 7;,0,55.0
286,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 21:56:36.823,194.0,ovh8,325000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 12;,0,
287,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 20:27:34.403,287.7,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 2;,0,
288,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 14:58:54.731,54.8,ovh8,150000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 5;,0,
289,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 01:12:02.940,140.3,ovh8,375000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 14;,0,
290,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 22:05:29.615,208.8,ovh8,350000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 13;,0,
291,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 23:25:25.146,148.7,ovh8,75000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 2;,0,
292,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 18:05:28.632,48.7,ovh8,175000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 6;,0,
293,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 05:38:57.371,60.2,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 4;,0,
294,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 19:16:26.596,139.0,ovh8,375000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 14;,0,
295,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 05:12:01.926,290.857263,ovh8,50000,100.04%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 1;,0,
296,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 06:50:09.093,126.4,ovh8,325000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 12;,0,
297,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 04:36:19.196,163.9,ovh8,450000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 17;,0,
298,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 12:55:00.541,335.085121,ovh8,300000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 11;,0,
299,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 17:56:31.171,99.1,ovh8,150000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 5;,0,
300,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 16:27:49.703,398.710477,ovh8,400000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 15;,0,
301,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 04:18:32.429,302.0,ovh8,400000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 15;,0,
302,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 06:50:09.093,343.481874,ovh8,325000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 12;,0,
303,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 13:56:51.150,367.1,ovh8,475000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 18;,0,
304,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 00:36:26.449,246.8,ovh8,275000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 10;,0,
305,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 01:38:45.496,75.0,ovh8,450000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 17;,0,
306,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 19:34:10.842,60.2,ovh8,425000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 16;,0,
307,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 15:25:33.776,227.4,ovh8,225000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 8;,0,
308,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 17:21:04.413,98.8,ovh8,50000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 1;,0,
309,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 19:25:22.636,408.9,ovh8,400000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 15;,0,
310,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 06:14:41.949,417.12241,ovh8,225000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 8;,0,
311,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 20:00:54.197,177.2,ovh8,500000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 19;,0,
312,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 05:03:05.915,148.7,ovh8,25000,99.96%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 0;,0,
313,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 02:14:22.961,352.684158,ovh8,50000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 1;,0,
314,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 07:16:46.109,60.2,ovh8,400000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 15;,0,
315,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 12:46:08.084,52.9,ovh8,275000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 10;,0,
316,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 17:21:04.413,260.8,ovh8,50000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 1;,0,
317,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 07:16:46.109,132.6,ovh8,400000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 15;,0,
318,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 23:43:12.437,102.4,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 4;,0,
319,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 02:23:12.152,54.8,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 2;,0,
320,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 20:36:31.538,99.2,ovh8,100000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 3;,0,
321,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 23:16:31.874,213.9,ovh8,50000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 1;,0,
322,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 18:32:02.575,175.9,ovh8,250000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 9;,0,
323,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 21:20:58.112,305.4,ovh8,225000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 8;,0,
324,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 11:35:31.529,100.3,ovh8,75000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 2;,0,
325,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 05:03:05.915,60.2,ovh8,25000,99.96%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 0;,0,
326,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 12:55:00.541,111.0,ovh8,300000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 11;,0,
327,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 21:12:06.396,225.7,ovh8,200000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 7;,0,
328,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 22:41:07.664,163.5,ovh8,450000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 17;,0,
329,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 21:56:36.823,127.9,ovh8,325000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 12;,0,
330,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 14:58:54.731,282.29908,ovh8,150000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 5;,0,
331,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 06:32:24.478,269.4,ovh8,275000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 10;,0,
332,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 06:50:09.093,115.5,ovh8,325000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 12;,0,
333,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 21:47:40.008,281.9,ovh8,300000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 11;,0,
334,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 14:14:35.779,255.5,ovh8,25000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 0;,0,
335,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 12:19:40.879,298.3,ovh8,200000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 7;,0,
336,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 06:50:09.093,54.4,ovh8,325000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 12;,0,
337,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 22:23:16.501,147.9,ovh8,400000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 15;,0,
338,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 18:40:55.668,330.044144,ovh8,275000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 10;,0,
339,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 05:56:43.812,293.5643,ovh8,175000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 6;,0,
340,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 20:09:45.840,94.5,ovh8,25000,99.94%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 0;,0,
341,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 15:34:28.520,76.5,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 9;,0,
342,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 03:42:56.207,290.9,ovh8,300000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 11;,0,
343,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 22:58:49.547,266.0,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 19;,0,
344,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 07:52:15.546,177.3,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 19;,0,
345,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-20 04:36:19.196,433.1,ovh8,450000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 17;,0,
346,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 03:25:18.032,309.986406,ovh8,250000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 9;,0,
347,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 11:44:22.297,222.5,ovh8,100000,100.03%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 3;,0,
348,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 20:00:54.197,88.2,ovh8,500000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 19;,0,
349,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 04:18:32.429,131.8,ovh8,400000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 15;,0,
350,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 03:34:04.133,319.791637,ovh8,275000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 10;,0,
351,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 14:23:28.824,199.7,ovh8,50000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 1;,0,
352,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 11:44:22.297,98.0,ovh8,100000,100.03%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 3;,0,
353,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 04:27:28.211,418.073204,ovh8,425000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 16;,0,
354,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 16:54:28.487,253.8,ovh8,475000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 18;,0,
355,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 19:43:11.386,144.8,ovh8,450000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 17;,0,
356,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 20:18:36.804,98.8,ovh8,50000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 1;,0,
357,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-20 04:18:32.429,400.0,ovh8,400000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 15;,0,
358,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 01:20:58.896,303.2,ovh8,400000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 15;,0,
359,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 12:19:40.879,166.2,ovh8,200000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 7;,0,
360,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 22:14:21.178,125.1,ovh8,375000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 14;,0,
361,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 14:05:41.698,263.8,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 19;,0,
362,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 21:03:15.521,166.7,ovh8,175000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 6;,0,
363,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 16:01:08.980,114.8,ovh8,325000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 12;,0,34.0
364,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 23:43:12.437,278.286929,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 4;,0,
365,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 13:21:30.640,287.1,ovh8,375000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 14;,0,
366,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 05:38:57.371,83.7,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 4;,0,
367,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 17:12:13.346,260.0,ovh8,25000,99.96%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 0;,0,
368,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 15:07:47.412,106.9,ovh8,175000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 6;,0,108.0
369,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 23:52:04.515,239.2,ovh8,150000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 5;,0,
370,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 13:48:00.424,434.0,ovh8,450000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 17;,0,
371,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 22:49:59.776,260.5,ovh8,475000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 18;,0,
372,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 19:07:33.852,119.8,ovh8,350000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 13;,0,
373,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 01:12:02.940,290.3,ovh8,375000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 14;,0,
374,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 03:34:04.133,54.8,ovh8,275000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 10;,0,
375,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 16:10:05.490,132.0,ovh8,350000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 13;,0,33.0
376,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 19:43:11.386,442.8,ovh8,450000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 17;,0,
